"ID" "model" "year" "price" "transmission" "mileage" "fuelType" "mpg"
"6027" "Yaris" 2017 10995 "Automatic" 10542 "Petrol" 60.1
"6028" "Yaris" 2019 12995 "Automatic" 4320 "Petrol" 47.9
"6029" "Yaris" 2018 10998 "Automatic" 21608 "Petrol" 60.1
"6030" "Yaris" 2015 8695 "Automatic" 29103 "Petrol" 58
"6031" "Yaris" 2019 12850 "Automatic" 4000 "Petrol" 47.9
"6032" "Yaris" 2017 10440 "Automatic" 13000 "Petrol" 58
"6033" "Yaris" 2017 11000 "Automatic" 4159 "Petrol" 58
"6034" "Yaris" 2016 9995 "Automatic" 28854 "Petrol" 55
"6035" "Yaris" 2017 10471 "Automatic" 34408 "Petrol" 58
"6036" "Yaris" 2015 9000 "Automatic" 28417 "Petrol" 58
"6037" "Yaris" 2017 11000 "Automatic" 9231 "Petrol" 58
"6038" "Yaris" 2018 12000 "Automatic" 9797 "Petrol" 60.1
"6039" "Yaris" 2018 12000 "Automatic" 4360 "Petrol" 60.1
"6040" "Yaris" 2017 10500 "Automatic" 27031 "Petrol" 58
"6041" "Yaris" 2018 12280 "Automatic" 16564 "Petrol" 47.1
"6042" "Yaris" 2019 12790 "Automatic" 12941 "Petrol" 47.9
"6043" "Yaris" 2018 12788 "Automatic" 7452 "Petrol" 60.1
"6044" "Yaris" 2016 9495 "Automatic" 26191 "Petrol" 58
"6045" "Yaris" 2016 11995 "Automatic" 9687 "Petrol" 55.4
"6046" "Yaris" 2017 11980 "Automatic" 15462 "Petrol" 60.1
"6047" "Yaris" 2018 11995 "Automatic" 12936 "Petrol" 60.1
"6048" "Yaris" 2016 11488 "Automatic" 10038 "Petrol" 55
"6049" "Yaris" 2019 12490 "Automatic" 3491 "Petrol" 47.9
"6050" "Yaris" 2017 10490 "Automatic" 15179 "Petrol" 58
"6051" "Yaris" 2017 11980 "Automatic" 15597 "Petrol" 60.1
"6052" "Yaris" 2017 11490 "Automatic" 20453 "Petrol" 60.1
"6053" "Yaris" 2018 11995 "Automatic" 12514 "Petrol" 60.1
"6054" "Yaris" 2017 11995 "Automatic" 3503 "Petrol" 60.1
"6055" "Yaris" 2018 12295 "Automatic" 6051 "Petrol" 60.1
"6056" "Yaris" 2016 9495 "Automatic" 26191 "Petrol" 58
"6057" "Yaris" 2016 9990 "Automatic" 29808 "Petrol" 55
"6058" "Yaris" 2019 13690 "Automatic" 3180 "Petrol" 47.9
"6059" "Yaris" 2017 10391 "Automatic" 30107 "Petrol" 58
"6060" "Yaris" 2019 13495 "Automatic" 5176 "Petrol" 47.9
"6061" "Yaris" 2017 10970 "Automatic" 3417 "Petrol" 58
"6062" "Yaris" 2018 12995 "Automatic" 2764 "Petrol" 60.1
"6063" "Yaris" 2017 11295 "Automatic" 3187 "Petrol" 58
"6064" "Yaris" 2017 10395 "Automatic" 32994 "Petrol" 55
"6065" "Yaris" 2017 10095 "Automatic" 41558 "Petrol" 60.1
"6066" "Yaris" 2019 13795 "Automatic" 5942 "Petrol" 47.9
"6067" "Yaris" 2019 12498 "Automatic" 9133 "Petrol" 47.9
"6068" "Yaris" 2020 18908 "Automatic" 1133 "Petrol" 47.9
"6069" "Yaris" 2017 12495 "Automatic" 17250 "Petrol" 60.1
"6070" "Yaris" 2017 8995 "Automatic" 51032 "Petrol" 58
"6071" "Yaris" 2017 11899 "Automatic" 5100 "Petrol" 60.1
"6072" "Yaris" 2017 10360 "Automatic" 25418 "Petrol" 60.1
"6073" "Yaris" 2020 14990 "Automatic" 2 "Petrol" 47.9
"6074" "Yaris" 2019 17000 "Automatic" 981 "Petrol" 47.9
"6075" "Yaris" 2020 14990 "Automatic" 10 "Petrol" 47.9
"6076" "Yaris" 2016 8990 "Automatic" 35562 "Petrol" 55
"6077" "Yaris" 2017 10999 "Automatic" 9589 "Petrol" 60.1
"6078" "Yaris" 2015 9495 "Automatic" 12458 "Petrol" 58
"6079" "Yaris" 2015 8700 "Automatic" 28604 "Petrol" 58
"6080" "Yaris" 2017 10981 "Automatic" 15441 "Petrol" 60.1
"6081" "Yaris" 2017 10612 "Automatic" 28993 "Petrol" 58
"6082" "Yaris" 2018 10992 "Automatic" 27722 "Petrol" 60.1
"6083" "Yaris" 2017 10975 "Automatic" 24499 "Petrol" 60.1
"6084" "Yaris" 2017 11695 "Automatic" 5938 "Petrol" 58
"6085" "Yaris" 2018 13245 "Automatic" 2696 "Petrol" 60.1
"6086" "Yaris" 2018 13499 "Automatic" 15413 "Petrol" 60.1
"6087" "Yaris" 2016 10999 "Automatic" 29984 "Petrol" 55
"6088" "Yaris" 2020 17995 "Automatic" 1127 "Petrol" 47.9
"6089" "Yaris" 2019 12795 "Automatic" 8500 "Petrol" 47.9
"6090" "Yaris" 2016 10990 "Automatic" 14150 "Petrol" 55
"6091" "Yaris" 2019 17589 "Automatic" 2251 "Petrol" 47.9
"6092" "Yaris" 2019 13495 "Automatic" 679 "Petrol" 47.9
"6093" "Yaris" 2018 12495 "Automatic" 10137 "Petrol" 60.1
"6094" "Yaris" 2016 11795 "Automatic" 15226 "Petrol" 58
"6095" "Yaris" 2016 11215 "Automatic" 5990 "Petrol" 55
"6096" "Yaris" 2016 10995 "Automatic" 11200 "Petrol" 55
"6097" "Yaris" 2015 8695 "Automatic" 35013 "Petrol" 58
"6098" "Yaris" 2019 14290 "Automatic" 5896 "Petrol" 47.9
"6099" "Yaris" 2016 10290 "Automatic" 22894 "Petrol" 58
"6100" "Yaris" 2019 12495 "Automatic" 6000 "Petrol" 47.9
"6101" "Yaris" 2019 12495 "Automatic" 6000 "Petrol" 47.9
"6102" "Yaris" 2019 14295 "Automatic" 11465 "Petrol" 47.9
"6103" "Yaris" 2018 14195 "Automatic" 1562 "Petrol" 47.1
"6104" "Yaris" 2018 17495 "Automatic" 24616 "Petrol" 60.1
"6105" "Yaris" 2018 11695 "Automatic" 14655 "Petrol" 60.1
"6106" "Yaris" 2017 10495 "Automatic" 15237 "Petrol" 58
"6107" "Yaris" 2017 10995 "Automatic" 9851 "Petrol" 60.1
"6108" "Yaris" 2018 11995 "Automatic" 10512 "Petrol" 60.1
"6109" "Yaris" 2018 14991 "Automatic" 7906 "Petrol" 60.1
"6110" "Yaris" 2016 10795 "Automatic" 26599 "Petrol" 55
"6111" "Yaris" 2018 11975 "Automatic" 20415 "Petrol" 60.1
"6112" "Yaris" 2016 10584 "Automatic" 11903 "Petrol" 58
"6113" "Yaris" 2017 10999 "Automatic" 33710 "Petrol" 60.1
"6114" "Yaris" 2017 10744 "Automatic" 13874 "Petrol" 58
"6115" "Yaris" 2017 11326 "Automatic" 21916 "Petrol" 60.1
"6116" "Yaris" 2019 13458 "Automatic" 3456 "Petrol" 47.9
"6117" "Yaris" 2018 12995 "Automatic" 14274 "Petrol" 47.1
"6118" "Yaris" 2019 13299 "Automatic" 2999 "Petrol" 47.9
"6119" "Yaris" 2020 19276 "Automatic" 3113 "Petrol" 47.9
"6120" "Yaris" 2019 12750 "Automatic" 4256 "Petrol" 47.9
"6121" "Yaris" 2016 10950 "Automatic" 15031 "Petrol" 55
"6122" "Yaris" 2019 12750 "Automatic" 3970 "Petrol" 47.9
"6123" "Yaris" 2019 13489 "Automatic" 2250 "Petrol" 47.9
"6124" "Yaris" 2018 11975 "Automatic" 13692 "Petrol" 60.1
"6125" "Yaris" 2019 12750 "Automatic" 6199 "Petrol" 47.9
"6126" "Yaris" 2019 12750 "Automatic" 5286 "Petrol" 47.9
"6127" "Yaris" 2019 13800 "Automatic" 1000 "Petrol" 47.9
"6128" "Yaris" 2017 12000 "Automatic" 29257 "Petrol" 58
"6129" "Yaris" 2017 13500 "Automatic" 14500 "Petrol" 60.1
"6130" "Yaris" 2015 7999 "Automatic" 48160 "Petrol" 58
"6131" "Yaris" 2019 11984 "Automatic" 22000 "Petrol" 47.9
"6132" "Yaris" 2017 11490 "Automatic" 10122 "Petrol" 60.1
"6133" "Yaris" 2015 8650 "Automatic" 45000 "Petrol" 58
"6134" "Yaris" 2015 9131 "Automatic" 23271 "Petrol" 58
"6135" "Yaris" 2018 13495 "Automatic" 15750 "Petrol" 47.1
"6136" "Yaris" 2018 13895 "Automatic" 10571 "Petrol" 60.1
"6137" "Yaris" 2017 9990 "Automatic" 5626 "Petrol" 58
"6138" "Yaris" 2019 12795 "Automatic" 13000 "Petrol" 47.9
"6139" "Yaris" 2019 14995 "Automatic" 3546 "Petrol" 47.9
"6140" "Yaris" 2018 14695 "Automatic" 1219 "Petrol" 47.1
"6141" "Yaris" 2019 15491 "Automatic" 6113 "Petrol" 47.9
"6142" "Yaris" 2019 12990 "Automatic" 6817 "Petrol" 47.9
"6143" "Yaris" 2015 9595 "Automatic" 15900 "Petrol" 55.4
"6144" "Yaris" 2018 12201 "Automatic" 6635 "Petrol" 60.1
"6145" "Yaris" 2015 7999 "Automatic" 39498 "Petrol" 58
"6146" "Yaris" 2016 9495 "Automatic" 26897 "Petrol" 58
"6147" "Yaris" 2018 12631 "Automatic" 6617 "Petrol" 60.1
"6148" "Yaris" 2019 14260 "Automatic" 6009 "Petrol" 47.9
"6149" "Yaris" 2016 10344 "Automatic" 12805 "Petrol" 58
"6150" "Yaris" 2017 11881 "Automatic" 7195 "Petrol" 58
"6151" "Yaris" 2019 13495 "Automatic" 10010 "Petrol" 47.9
"6152" "Yaris" 2019 13790 "Automatic" 2191 "Petrol" 47.9
"6153" "Yaris" 2016 9495 "Automatic" 27301 "Petrol" 58
"6154" "Yaris" 2019 13995 "Automatic" 1806 "Petrol" 47.9
"6155" "Yaris" 2017 11000 "Automatic" 17500 "Petrol" 58
"6156" "Yaris" 2018 11500 "Automatic" 14000 "Petrol" 60.1
"6157" "Yaris" 2017 11451 "Automatic" 13216 "Petrol" 60.1
"6158" "Yaris" 2017 10931 "Automatic" 11651 "Petrol" 58
"6159" "Yaris" 2017 10998 "Automatic" 17095 "Petrol" 60.1
"6160" "Yaris" 2017 9995 "Automatic" 15000 "Petrol" 58
"6161" "Yaris" 2007 4195 "Automatic" 39000 "Petrol" 48.7
"6162" "Yaris" 1999 1995 "Automatic" 89000 "Petrol" 42.9
"6163" "Yaris" 2017 10150 "Automatic" 30500 "Petrol" 58.9
"6164" "Yaris" 2011 5799 "Automatic" 50157 "Petrol" 54.3
"6165" "Yaris" 2018 11995 "Automatic" 15036 "Petrol" 60.1
"6166" "Yaris" 2012 6995 "Automatic" 41569 "Petrol" 55.4
"6167" "Yaris" 2002 2695 "Automatic" 21000 "Petrol" 42.2
"6168" "Yaris" 2019 16995 "Automatic" 2275 "Petrol" 47.9
"6169" "Yaris" 2018 12995 "Automatic" 8207 "Petrol" 60.1
"6170" "Yaris" 2016 10490 "Automatic" 9989 "Petrol" 58
"6171" "Yaris" 2017 9725 "Automatic" 34873 "Petrol" 60.1
"6172" "Yaris" 2018 11475 "Automatic" 21968 "Petrol" 47.1
"6173" "Yaris" 2015 7999 "Automatic" 26601 "Petrol" 58
"6174" "Yaris" 2000 2695 "Automatic" 21000 "Petrol" 42.9
"6175" "Yaris" 2012 4690 "Automatic" 24000 "Petrol" 53.3
"6176" "Yaris" 2017 12999 "Automatic" 8489 "Petrol" 58
"6177" "Yaris" 2008 1985 "Automatic" 124309 "Petrol" 48.7
"6178" "Yaris" 2012 7995 "Automatic" 18780 "Petrol" 55.4
"6179" "Yaris" 2006 2750 "Automatic" 94000 "Petrol" 48.7
"6180" "Yaris" 2015 8799 "Automatic" 20399 "Petrol" 55
"6181" "Yaris" 2019 13969 "Automatic" 1563 "Petrol" 47.9
"6182" "Yaris" 2016 10250 "Automatic" 6000 "Petrol" 58
"6183" "Yaris" 2016 10295 "Automatic" 20556 "Petrol" 58
"6184" "Yaris" 2017 12000 "Automatic" 12537 "Petrol" 60.1
"6185" "Yaris" 2017 11000 "Automatic" 34129 "Petrol" 60.1
"6186" "Yaris" 2017 11700 "Automatic" 13728 "Petrol" 55
"6187" "Yaris" 2007 3190 "Automatic" 62000 "Petrol" 48.7
"6188" "Yaris" 2015 10690 "Automatic" 11000 "Petrol" 55
"6189" "Yaris" 2017 10990 "Automatic" 18315 "Petrol" 60.1
"6190" "Yaris" 2014 8990 "Automatic" 32851 "Petrol" 53.3
"6191" "Yaris" 2017 11495 "Automatic" 19775 "Petrol" 60.1
"6192" "Yaris" 2017 11495 "Automatic" 5406 "Petrol" 58
"6193" "Yaris" 2017 11250 "Automatic" 16258 "Petrol" 60.1
"6194" "Yaris" 2019 13990 "Automatic" 6125 "Petrol" 47.9
"6195" "Yaris" 2017 10990 "Automatic" 9416 "Petrol" 58
"6196" "Yaris" 2016 10690 "Automatic" 23565 "Petrol" 58
"6197" "Yaris" 2018 11991 "Automatic" 13472 "Petrol" 60.1
"6198" "Yaris" 2017 10991 "Automatic" 15562 "Petrol" 58
"6199" "Yaris" 2017 10790 "Automatic" 11071 "Petrol" 58
"6200" "Yaris" 2007 2840 "Automatic" 93000 "Petrol" 48.7
"6201" "Yaris" 2014 8440 "Automatic" 19000 "Petrol" 55
"6202" "Yaris" 2017 10900 "Automatic" 25092 "Petrol" 55
"6203" "Yaris" 2016 11000 "Automatic" 34849 "Petrol" 86
"6204" "Yaris" 2019 14137 "Automatic" 3222 "Petrol" 47.9
"6205" "Yaris" 2019 12732 "Automatic" 2000 "Petrol" 47.9
"6206" "Yaris" 2017 10998 "Automatic" 25613 "Petrol" 60.1
"6207" "Yaris" 2017 10990 "Automatic" 25000 "Petrol" 60.1
"6208" "Yaris" 2004 2495 "Automatic" 100000 "Petrol" 44.8
"6209" "Yaris" 2002 1999 "Automatic" 71788 "Petrol" 42.2
"6210" "Yaris" 2012 6495 "Automatic" 65069 "Petrol" 55.4
"6211" "Yaris" 2015 9495 "Automatic" 15083 "Petrol" 58
"6212" "Yaris" 2017 12250 "Automatic" 16618 "Petrol" 60.1
"6213" "Yaris" 2019 13995 "Automatic" 1702 "Petrol" 47.9
"6214" "Yaris" 2015 9995 "Automatic" 15260 "Petrol" 58
"6215" "Yaris" 2017 10995 "Automatic" 39066 "Petrol" 60.1
"6216" "Yaris" 2019 13795 "Automatic" 2892 "Petrol" 47.9
"6217" "Yaris" 2017 11995 "Automatic" 11482 "Petrol" 60.1
"6218" "Yaris" 2017 12499 "Automatic" 7781 "Petrol" 86
"6219" "Yaris" 2019 15995 "Automatic" 26 "Petrol" 47.9
"6220" "Yaris" 2013 8299 "Automatic" 15134 "Petrol" 55.4
"6221" "Yaris" 2013 8695 "Automatic" 39364 "Petrol" 55.4
"1941" "C-HR" 2017 20500 "Automatic" 26779 "Hybrid" 74.3
"1942" "C-HR" 2017 20500 "Automatic" 18079 "Hybrid" 74.3
"1943" "C-HR" 2019 26250 "Automatic" 3045 "Hybrid" 74.3
"1944" "C-HR" 2017 19965 "Automatic" 18000 "Hybrid" 74.3
"1945" "C-HR" 2017 17998 "Automatic" 18295 "Hybrid" 74.3
"1946" "C-HR" 2018 17998 "Automatic" 18657 "Hybrid" 74.3
"1947" "C-HR" 2018 19995 "Automatic" 16182 "Hybrid" 74.3
"1948" "C-HR" 2017 20391 "Automatic" 31974 "Hybrid" 74.3
"1949" "C-HR" 2018 20998 "Automatic" 27931 "Hybrid" 74.3
"1950" "C-HR" 2017 20498 "Automatic" 23988 "Hybrid" 74.3
"1951" "C-HR" 2018 21998 "Automatic" 22217 "Hybrid" 74.3
"1952" "C-HR" 2018 20995 "Automatic" 23406 "Hybrid" 74.3
"1953" "C-HR" 2019 22498 "Automatic" 17288 "Hybrid" 74.3
"1954" "C-HR" 2019 22498 "Automatic" 14893 "Hybrid" 74.3
"1955" "C-HR" 2017 18998 "Automatic" 24773 "Hybrid" 74.3
"1956" "C-HR" 2018 21998 "Automatic" 9501 "Hybrid" 74.3
"1957" "C-HR" 2019 22498 "Automatic" 16690 "Hybrid" 74.3
"1958" "C-HR" 2019 23998 "Automatic" 9228 "Hybrid" 74.3
"1959" "C-HR" 2017 16998 "Automatic" 24717 "Hybrid" 74.3
"1960" "C-HR" 2018 22498 "Automatic" 10491 "Hybrid" 74.3
"1961" "C-HR" 2019 22498 "Automatic" 21566 "Hybrid" 74.3
"1962" "C-HR" 2018 20498 "Automatic" 38908 "Hybrid" 74.3
"1963" "C-HR" 2019 27440 "Automatic" 2905 "Hybrid" 57.7
"1964" "C-HR" 2019 25998 "Automatic" 2996 "Hybrid" 74.3
"1965" "C-HR" 2018 22990 "Automatic" 11911 "Hybrid" 74.3
"1966" "C-HR" 2017 16998 "Automatic" 28183 "Hybrid" 74.3
"1967" "C-HR" 2018 23440 "Automatic" 12814 "Hybrid" 74.3
"1968" "C-HR" 2018 20690 "Automatic" 9246 "Hybrid" 74.3
"1969" "C-HR" 2020 26995 "Automatic" 2500 "Hybrid" 54.3
"1970" "C-HR" 2019 24495 "Automatic" 1100 "Hybrid" 74.3
"1972" "C-HR" 2019 22998 "Automatic" 20786 "Hybrid" 74.3
"1973" "C-HR" 2017 16995 "Automatic" 42520 "Hybrid" 74.3
"1974" "C-HR" 2018 17798 "Automatic" 22418 "Hybrid" 74.3
"1975" "C-HR" 2017 18995 "Automatic" 26955 "Hybrid" 74.3
"1976" "C-HR" 2018 21995 "Automatic" 21995 "Hybrid" 74.3
"1977" "C-HR" 2018 23990 "Automatic" 5810 "Hybrid" 74.3
"1978" "C-HR" 2018 23990 "Automatic" 5500 "Hybrid" 74.3
"1979" "C-HR" 2017 20998 "Automatic" 11610 "Hybrid" 74.3
"1980" "C-HR" 2019 23995 "Automatic" 10880 "Hybrid" 74.3
"1981" "C-HR" 2017 17295 "Automatic" 42520 "Hybrid" 74.3
"1982" "C-HR" 2017 20970 "Automatic" 21278 "Hybrid" 74.3
"1983" "C-HR" 2017 21990 "Automatic" 19741 "Hybrid" 74.3
"1984" "C-HR" 2019 27490 "Automatic" 3800 "Hybrid" 57.7
"1985" "C-HR" 2019 30990 "Automatic" 2500 "Hybrid" 54.3
"1986" "C-HR" 2018 16998 "Automatic" 30239 "Hybrid" 74.3
"1987" "C-HR" 2019 23298 "Automatic" 9347 "Hybrid" 74.3
"1988" "C-HR" 2018 23490 "Automatic" 5000 "Hybrid" 74.3
"1989" "C-HR" 2017 20995 "Automatic" 17697 "Hybrid" 74.3
"1990" "C-HR" 2017 19495 "Automatic" 22508 "Hybrid" 74.3
"1991" "C-HR" 2019 23995 "Automatic" 10532 "Hybrid" 74.3
"1992" "C-HR" 2018 17498 "Automatic" 26078 "Hybrid" 74.3
"1993" "C-HR" 2018 17498 "Automatic" 27450 "Hybrid" 74.3
"1994" "C-HR" 2018 17798 "Automatic" 24248 "Hybrid" 74.3
"1995" "C-HR" 2018 17998 "Automatic" 18147 "Hybrid" 74.3
"1996" "C-HR" 2017 16998 "Automatic" 27304 "Hybrid" 74.3
"1997" "C-HR" 2019 23498 "Automatic" 2920 "Hybrid" 57.7
"1998" "C-HR" 2017 19998 "Automatic" 23515 "Hybrid" 74.3
"1999" "C-HR" 2019 24998 "Automatic" 1379 "Hybrid" 54.3
"2000" "C-HR" 2018 20795 "Automatic" 13741 "Hybrid" 74.3
"2001" "C-HR" 2017 19999 "Automatic" 32058 "Hybrid" 74.3
"2002" "C-HR" 2017 19543 "Automatic" 27310 "Hybrid" 74.3
"2003" "C-HR" 2018 19495 "Automatic" 13302 "Hybrid" 74.3
"2004" "C-HR" 2017 16495 "Automatic" 30024 "Hybrid" 74.3
"2005" "C-HR" 2018 19995 "Automatic" 24547 "Hybrid" 74.3
"2006" "C-HR" 2016 20495 "Automatic" 20262 "Hybrid" 74.3
"2007" "C-HR" 2018 20995 "Automatic" 8661 "Hybrid" 74.3
"2008" "C-HR" 2017 19995 "Automatic" 30083 "Hybrid" 74.3
"2009" "C-HR" 2019 26000 "Automatic" 6015 "Hybrid" 57.7
"2010" "C-HR" 2018 22000 "Automatic" 24417 "Hybrid" 74.3
"2011" "C-HR" 2018 22000 "Automatic" 8813 "Hybrid" 74.3
"2012" "C-HR" 2018 21750 "Automatic" 17000 "Hybrid" 74.3
"2013" "C-HR" 2017 17700 "Automatic" 18851 "Hybrid" 74.3
"2014" "C-HR" 2017 17498 "Automatic" 23971 "Hybrid" 74.3
"2015" "C-HR" 2018 21980 "Automatic" 12976 "Hybrid" 74.3
"2016" "C-HR" 2018 18995 "Automatic" 27195 "Hybrid" 74.3
"2017" "C-HR" 2019 22498 "Automatic" 8758 "Hybrid" 74.3
"2018" "C-HR" 2019 22788 "Automatic" 9264 "Hybrid" 74.3
"2019" "C-HR" 2018 21888 "Automatic" 11819 "Hybrid" 74.3
"2020" "C-HR" 2019 25288 "Automatic" 3456 "Hybrid" 74.3
"2021" "C-HR" 2018 20997 "Automatic" 31586 "Hybrid" 74.3
"2022" "C-HR" 2018 21888 "Automatic" 10565 "Hybrid" 74.3
"2023" "C-HR" 2018 17798 "Automatic" 20691 "Hybrid" 74.3
"2024" "C-HR" 2018 17998 "Automatic" 16994 "Hybrid" 74.3
"2025" "C-HR" 2019 21928 "Automatic" 9909 "Hybrid" 74.3
"2026" "C-HR" 2017 20489 "Automatic" 14889 "Hybrid" 74.3
"2027" "C-HR" 2019 28890 "Automatic" 2562 "Hybrid" 54.3
"2028" "C-HR" 2020 26980 "Automatic" 2448 "Hybrid" 57.7
"2029" "C-HR" 2017 20495 "Automatic" 21758 "Hybrid" 74.3
"2030" "C-HR" 2018 17798 "Automatic" 20400 "Hybrid" 74.3
"2031" "C-HR" 2017 19988 "Automatic" 29031 "Hybrid" 74.3
"2032" "C-HR" 2019 25290 "Automatic" 11635 "Hybrid" 74.3
"2033" "C-HR" 2017 22195 "Automatic" 12215 "Hybrid" 74.3
"2034" "C-HR" 2017 17700 "Automatic" 39467 "Hybrid" 74.3
"2035" "C-HR" 2017 17395 "Automatic" 7325 "Hybrid" 74.3
"2036" "C-HR" 2017 21844 "Automatic" 26127 "Hybrid" 74.3
"2037" "C-HR" 2017 21245 "Automatic" 20122 "Hybrid" 74.3
"2038" "C-HR" 2018 20690 "Automatic" 11074 "Hybrid" 74.3
"2039" "C-HR" 2017 21990 "Automatic" 13791 "Hybrid" 74.3
"2040" "C-HR" 2020 28990 "Automatic" 1265 "Hybrid" 54.3
"2041" "C-HR" 2019 23790 "Automatic" 7248 "Hybrid" 74.3
"2042" "C-HR" 2018 21490 "Automatic" 19404 "Hybrid" 74.3
"2043" "C-HR" 2017 21490 "Automatic" 11221 "Hybrid" 74.3
"2044" "C-HR" 2018 21990 "Automatic" 7310 "Hybrid" 74.3
"2045" "C-HR" 2018 17990 "Automatic" 22915 "Hybrid" 74.3
"2046" "C-HR" 2019 23790 "Automatic" 7620 "Hybrid" 74.3
"2047" "C-HR" 2020 27990 "Automatic" 985 "Hybrid" 58.9
"2048" "C-HR" 2019 24995 "Automatic" 2223 "Hybrid" 74.3
"2049" "C-HR" 2018 20995 "Automatic" 21174 "Hybrid" 74.3
"2050" "C-HR" 2018 21995 "Automatic" 27881 "Hybrid" 74.3
"2051" "C-HR" 2017 18650 "Automatic" 13805 "Hybrid" 74.3
"2052" "C-HR" 2019 26980 "Automatic" 10000 "Hybrid" 54.3
"2053" "C-HR" 2018 19990 "Automatic" 12332 "Hybrid" 74.3
"2054" "C-HR" 2018 21995 "Automatic" 24771 "Hybrid" 74.3
"2055" "C-HR" 2019 22795 "Automatic" 9045 "Hybrid" 74.3
"2056" "C-HR" 2018 22995 "Automatic" 15441 "Hybrid" 74.3
"2057" "C-HR" 2018 23495 "Automatic" 7733 "Hybrid" 74.3
"2058" "C-HR" 2018 21995 "Automatic" 14214 "Hybrid" 74.3
"2059" "C-HR" 2018 22095 "Automatic" 10472 "Hybrid" 74.3
"2060" "C-HR" 2019 27295 "Automatic" 1748 "Hybrid" 74.3
"2061" "C-HR" 2018 23495 "Automatic" 11882 "Hybrid" 74.3
"2062" "C-HR" 2018 22995 "Automatic" 14494 "Hybrid" 74.3
"2063" "C-HR" 2017 17998 "Automatic" 19524 "Hybrid" 74.3
"2064" "C-HR" 2017 19998 "Automatic" 16752 "Hybrid" 74.3
"2065" "C-HR" 2017 21698 "Automatic" 16276 "Hybrid" 74.3
"2066" "C-HR" 2017 19995 "Automatic" 30612 "Hybrid" 74.3
"2067" "C-HR" 2017 21495 "Automatic" 13025 "Hybrid" 74.3
"2068" "C-HR" 2017 20495 "Automatic" 16990 "Hybrid" 74.3
"2069" "C-HR" 2017 21495 "Automatic" 18628 "Hybrid" 74.3
"2070" "C-HR" 2019 23495 "Automatic" 10494 "Hybrid" 74.3
"2071" "C-HR" 2017 22995 "Automatic" 12000 "Hybrid" 74.3
"2072" "C-HR" 2017 20995 "Automatic" 14600 "Hybrid" 74.3
"2073" "C-HR" 2017 21495 "Automatic" 19074 "Hybrid" 74.3
"2074" "C-HR" 2017 19980 "Automatic" 20055 "Hybrid" 74.3
"2075" "C-HR" 2017 20395 "Automatic" 15807 "Hybrid" 74.3
"2076" "C-HR" 2018 22500 "Automatic" 9102 "Hybrid" 74.3
"2077" "C-HR" 2017 20995 "Automatic" 24500 "Hybrid" 74.3
"2078" "C-HR" 2019 29486 "Automatic" 3258 "Hybrid" 54.3
"2079" "C-HR" 2019 28495 "Automatic" 3500 "Hybrid" 74.3
"2080" "C-HR" 2017 21500 "Automatic" 5643 "Hybrid" 74.3
"2081" "C-HR" 2017 22500 "Automatic" 6616 "Hybrid" 74.3
"2082" "C-HR" 2019 25700 "Automatic" 3066 "Hybrid" 74.3
"2083" "C-HR" 2017 21290 "Automatic" 15977 "Hybrid" 74.3
"2084" "C-HR" 2018 19125 "Automatic" 19404 "Hybrid" 74.3
"2085" "C-HR" 2018 17498 "Automatic" 28451 "Hybrid" 74.3
"2086" "C-HR" 2018 18498 "Automatic" 25576 "Hybrid" 74.3
"2087" "C-HR" 2017 21690 "Automatic" 9117 "Hybrid" 74.3
"2088" "C-HR" 2017 17998 "Automatic" 12287 "Hybrid" 74.3
"2089" "C-HR" 2017 19298 "Automatic" 27893 "Hybrid" 74.3
"2090" "C-HR" 2016 18000 "Automatic" 39666 "Hybrid" 74.3
"2091" "C-HR" 2018 22491 "Automatic" 7521 "Hybrid" 74.3
"2092" "C-HR" 2019 25164 "Automatic" 15731 "Hybrid" 74.3
"2093" "C-HR" 2018 21995 "Automatic" 17929 "Hybrid" 74.3
"2094" "C-HR" 2016 20562 "Automatic" 18738 "Hybrid" 74.3
"2095" "C-HR" 2019 25305 "Automatic" 8897 "Hybrid" 74.3
"2096" "C-HR" 2019 29300 "Automatic" 3060 "Hybrid" 54.3
"2097" "C-HR" 2017 21388 "Automatic" 13315 "Hybrid" 74.3
"2098" "C-HR" 2018 17498 "Automatic" 28414 "Hybrid" 74.3
"2099" "C-HR" 2017 19991 "Automatic" 30141 "Hybrid" 74.3
"2100" "C-HR" 2017 21052 "Automatic" 9221 "Hybrid" 74.3
"2101" "C-HR" 2017 21501 "Automatic" 12891 "Hybrid" 74.3
"2102" "C-HR" 2019 24595 "Automatic" 6692 "Hybrid" 74.3
"2103" "C-HR" 2019 29140 "Automatic" 5008 "Hybrid" 54.3
"2105" "C-HR" 2019 25991 "Automatic" 6829 "Hybrid" 74.3
"2106" "C-HR" 2019 26791 "Automatic" 2373 "Hybrid" 74.3
"2107" "C-HR" 2020 28991 "Automatic" 3798 "Hybrid" 54.3
"2108" "C-HR" 2017 17000 "Automatic" 39917 "Hybrid" 74.3
"2109" "C-HR" 2017 21234 "Automatic" 17386 "Hybrid" 74.3
"2110" "C-HR" 2017 18802 "Automatic" 45595 "Hybrid" 74.3
"2111" "C-HR" 2018 17787 "Automatic" 16716 "Hybrid" 74.3
"2112" "C-HR" 2019 23688 "Automatic" 9651 "Hybrid" 74.3
"2113" "C-HR" 2019 25000 "Automatic" 6965 "Hybrid" 74.3
